[2024-11-08 02:31:23] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-08 02:31:23] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-08 02:31:23] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-08 02:31:23] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-08 02:31:23] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-08 02:31:23] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-08 02:31:24] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\NotionBees/wp-content/uploads\simply-static\temp-files/simply-static-1-1731033083\
[2024-11-08 02:31:24] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/notionbees/
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:103] Filesize: 11597 bytes
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/blur.png
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/672d782211644-2lmnRI.tmp to C:\xampp\htdocs\NotionBees/wp-content/uploads\simply-static\temp-files/simply-static-1-1731033083/wp-content/plugins/elementor/assets/images/blur.png
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-08 02:32:02] [class-ss-page.php:119] Checking Content Identical:6a3b5277a0f641d2aa66224468fc4457f3bc317a===. Value: FALSE
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/containers-announcement.png
[2024-11-08 02:32:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 619
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/672d782218c30-7U52cT.tmp
[2024-11-08 02:32:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/notionbees/wp-content/plugins/elementor/assets/images/containers-announcement.png?simply_static_page=1177
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/containers-announcement.png?simply_static_page=1177
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:103] Filesize: 112752 bytes
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/containers-announcement.png
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/672d782218c30-7U52cT.tmp to C:\xampp\htdocs\NotionBees/wp-content/uploads\simply-static\temp-files/simply-static-1-1731033083/wp-content/plugins/elementor/assets/images/containers-announcement.png
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-08 02:32:02] [class-ss-page.php:119] Checking Content Identical:5bbee303c684d1aa9a2c35f733d73d2ea45783fc===. Value: FALSE
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/contrast.png
[2024-11-08 02:32:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 619
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/672d7822209c9-Gryh30.tmp
[2024-11-08 02:32:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/notionbees/wp-content/plugins/elementor/assets/images/contrast.png?simply_static_page=1178
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/contrast.png?simply_static_page=1178
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:103] Filesize: 1218 bytes
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/contrast.png
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/672d7822209c9-Gryh30.tmp to C:\xampp\htdocs\NotionBees/wp-content/uploads\simply-static\temp-files/simply-static-1-1731033083/wp-content/plugins/elementor/assets/images/contrast.png
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-08 02:32:02] [class-ss-page.php:119] Checking Content Identical:7545593f528267cb76d93078da751b38cd6b9096===. Value: FALSE
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/eyedropper.svg
[2024-11-08 02:32:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 619
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/672d7822282af-mtbOaZ.tmp
[2024-11-08 02:32:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/notionbees/wp-content/plugins/elementor/assets/images/eyedropper.svg?simply_static_page=1179
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/eyedropper.svg?simply_static_page=1179
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:103] Filesize: 1803 bytes
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/eyedropper.svg
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/672d7822282af-mtbOaZ.tmp to C:\xampp\htdocs\NotionBees/wp-content/uploads\simply-static\temp-files/simply-static-1-1731033083/wp-content/plugins/elementor/assets/images/eyedropper.svg
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-08 02:32:02] [class-ss-page.php:119] Checking Content Identical:bcbaf3bcd08f16f08f661836216078f22b36f5cb===. Value: FALSE
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg
[2024-11-08 02:32:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 619
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/672d78222ce6d-AGWCci.tmp
[2024-11-08 02:32:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/notionbees/wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg?simply_static_page=1180
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg?simply_static_page=1180
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:103] Filesize: 14979 bytes
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/672d78222ce6d-AGWCci.tmp to C:\xampp\htdocs\NotionBees/wp-content/uploads\simply-static\temp-files/simply-static-1-1731033083/wp-content/plugins/elementor/assets/images/go-pro-wp-dashboard.svg
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-08 02:32:02] [class-ss-page.php:119] Checking Content Identical:8b1417a18cd55b42b6fa417b1575b33d97590319===. Value: FALSE
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/go-pro.svg
[2024-11-08 02:32:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 619
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/672d782233ac9-H2KYVL.tmp
[2024-11-08 02:32:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/notionbees/wp-content/plugins/elementor/assets/images/go-pro.svg?simply_static_page=1181
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/go-pro.svg?simply_static_page=1181
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:103] Filesize: 20586 bytes
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/go-pro.svg
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/672d782233ac9-H2KYVL.tmp to C:\xampp\htdocs\NotionBees/wp-content/uploads\simply-static\temp-files/simply-static-1-1731033083/wp-content/plugins/elementor/assets/images/go-pro.svg
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-08 02:32:02] [class-ss-page.php:119] Checking Content Identical:7fca93445da0d97907f27b3ead186d7f4f97a715===. Value: FALSE
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/information.svg
[2024-11-08 02:32:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 619
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/672d782240cfd-CQmqOE.tmp
[2024-11-08 02:32:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/notionbees/wp-content/plugins/elementor/assets/images/information.svg?simply_static_page=1182
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/information.svg?simply_static_page=1182
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:103] Filesize: 5812 bytes
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/information.svg
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/672d782240cfd-CQmqOE.tmp to C:\xampp\htdocs\NotionBees/wp-content/uploads\simply-static\temp-files/simply-static-1-1731033083/wp-content/plugins/elementor/assets/images/information.svg
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-08 02:32:02] [class-ss-page.php:119] Checking Content Identical:7304539ba7bbf5cf729965b378f142201e8142fc===. Value: FALSE
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/kit-is-live.svg
[2024-11-08 02:32:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 619
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/672d78224c898-mk2bqn.tmp
[2024-11-08 02:32:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/notionbees/wp-content/plugins/elementor/assets/images/kit-is-live.svg?simply_static_page=1183
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/kit-is-live.svg?simply_static_page=1183
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:103] Filesize: 68937 bytes
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/kit-is-live.svg
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/672d78224c898-mk2bqn.tmp to C:\xampp\htdocs\NotionBees/wp-content/uploads\simply-static\temp-files/simply-static-1-1731033083/wp-content/plugins/elementor/assets/images/kit-is-live.svg
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-08 02:32:02] [class-ss-page.php:119] Checking Content Identical:8918e18e33502ccb9165df6ddf760fff98a87095===. Value: FALSE
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/library-connect/left-1.png
[2024-11-08 02:32:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 619
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/672d782260192-Dw6hW1.tmp
[2024-11-08 02:32:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/notionbees/wp-content/plugins/elementor/assets/images/library-connect/left-1.png?simply_static_page=1184
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/library-connect/left-1.png?simply_static_page=1184
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:103] Filesize: 48288 bytes
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/library-connect/left-1.png
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/672d782260192-Dw6hW1.tmp to C:\xampp\htdocs\NotionBees/wp-content/uploads\simply-static\temp-files/simply-static-1-1731033083/wp-content/plugins/elementor/assets/images/library-connect/left-1.png
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-08 02:32:02] [class-ss-page.php:119] Checking Content Identical:e9c0b9f87ec963b06b9b715010b7bcf71936e570===. Value: FALSE
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/library-connect/left-2.png
[2024-11-08 02:32:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 619
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/672d782268d84-pAM09Z.tmp
[2024-11-08 02:32:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/notionbees/wp-content/plugins/elementor/assets/images/library-connect/left-2.png?simply_static_page=1185
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/library-connect/left-2.png?simply_static_page=1185
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:103] Filesize: 97785 bytes
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/library-connect/left-2.png
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/672d782268d84-pAM09Z.tmp to C:\xampp\htdocs\NotionBees/wp-content/uploads\simply-static\temp-files/simply-static-1-1731033083/wp-content/plugins/elementor/assets/images/library-connect/left-2.png
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-08 02:32:02] [class-ss-page.php:119] Checking Content Identical:4b6ac2a09a33c44bc8d220634d97c148cd87b2d6===. Value: FALSE
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/notionbees/wp-content/plugins/elementor/assets/images/library-connect/right-1.png
[2024-11-08 02:32:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 619
[2024-11-08 02:32:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-08 02:32:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/672d78226fe44-aITo2i.tmp
